timestamp,count,window
2019-12-14 02:00:00+02:00,0,5
2019-12-15 02:00:00+02:00,132,5
2019-12-16 02:00:00+02:00,145,5
2019-12-17 02:00:00+02:00,170,5
2019-12-18 02:00:00+02:00,104,5
2019-12-19 02:00:00+02:00,114,5
2019-12-20 02:00:00+02:00,0,5
2019-12-21 02:00:00+02:00,0,5
2019-12-22 02:00:00+02:00,172,5
2019-12-23 02:00:00+02:00,143,5
2019-12-24 02:00:00+02:00,155,5
2019-12-25 02:00:00+02:00,104,5
2019-12-26 02:00:00+02:00,103,5
2019-12-27 02:00:00+02:00,0,5
2019-12-28 02:00:00+02:00,0,5
2019-12-29 02:00:00+02:00,129,5
2019-12-30 02:00:00+02:00,104,5
2019-12-31 02:00:00+02:00,0,5
2020-01-01 02:00:00+02:00,103,5
2020-01-02 02:00:00+02:00,114,5
2020-01-03 02:00:00+02:00,0,5
2020-01-04 02:00:00+02:00,0,5
2020-01-05 02:00:00+02:00,110,5
2020-01-06 02:00:00+02:00,113,5
2020-01-07 02:00:00+02:00,0,5
2020-01-08 02:00:00+02:00,103,5
2020-01-09 02:00:00+02:00,101,5
2020-01-10 02:00:00+02:00,0,5
2020-01-11 02:00:00+02:00,0,5
2020-01-12 02:00:00+02:00,0,5
2020-01-13 02:00:00+02:00,125,5
2020-01-14 02:00:00+02:00,0,5
2020-01-15 02:00:00+02:00,0,5
2020-01-16 02:00:00+02:00,103,5
2020-01-17 02:00:00+02:00,0,5
2020-01-18 02:00:00+02:00,0,5
2020-01-19 02:00:00+02:00,0,5
2020-01-20 02:00:00+02:00,126,5
2020-01-21 02:00:00+02:00,125,5
2020-01-22 02:00:00+02:00,102,5
2020-01-23 02:00:00+02:00,107,5
2020-01-24 02:00:00+02:00,0,5
2020-01-25 02:00:00+02:00,0,5
2020-01-26 02:00:00+02:00,133,5
2020-01-27 02:00:00+02:00,140,5
2020-01-28 02:00:00+02:00,142,5
2020-01-29 02:00:00+02:00,106,5
2020-01-30 02:00:00+02:00,114,5
2020-01-31 02:00:00+02:00,0,5
2020-02-01 02:00:00+02:00,0,5
2020-02-02 02:00:00+02:00,154,5
2020-02-03 02:00:00+02:00,131,5
2020-02-04 02:00:00+02:00,140,5
2020-02-05 02:00:00+02:00,103,5
2020-02-06 02:00:00+02:00,121,5
2020-02-07 02:00:00+02:00,0,5
2020-02-08 02:00:00+02:00,0,5
2020-02-09 02:00:00+02:00,179,5
2020-02-10 02:00:00+02:00,185,5
2020-02-11 02:00:00+02:00,182,5
2020-02-12 02:00:00+02:00,101,5
2020-02-13 02:00:00+02:00,105,5
2020-02-14 02:00:00+02:00,0,5
2020-02-15 02:00:00+02:00,0,5
2020-02-16 02:00:00+02:00,120,5
2020-02-17 02:00:00+02:00,132,5
2020-02-18 02:00:00+02:00,132,5
2020-02-19 02:00:00+02:00,101,5
2020-02-20 02:00:00+02:00,112,5
2020-02-21 02:00:00+02:00,0,5
2020-02-22 02:00:00+02:00,0,5
2020-02-23 02:00:00+02:00,176,5
2020-02-24 02:00:00+02:00,172,5
2020-02-25 02:00:00+02:00,188,5
2020-02-26 02:00:00+02:00,108,5
2020-02-27 02:00:00+02:00,117,5
2020-02-28 02:00:00+02:00,0,5
2020-02-29 02:00:00+02:00,0,5
2020-03-01 02:00:00+02:00,182,5
2020-03-02 02:00:00+02:00,181,5
2020-03-03 02:00:00+02:00,198,5
2020-03-04 02:00:00+02:00,113,5
2020-03-05 02:00:00+02:00,122,5
2020-03-06 02:00:00+02:00,0,5
2020-03-07 02:00:00+02:00,0,5
2020-03-08 02:00:00+02:00,106,5
2020-03-09 02:00:00+02:00,188,5
2020-03-10 02:00:00+02:00,106,5
2020-03-11 02:00:00+02:00,111,5
2020-03-12 02:00:00+02:00,0,5
2020-03-13 02:00:00+02:00,0,5
2020-03-14 02:00:00+02:00,0,5
2020-03-15 02:00:00+02:00,188,5
2020-03-16 02:00:00+02:00,192,5
2020-03-17 02:00:00+02:00,165,5
2020-03-18 02:00:00+02:00,108,5
2020-03-19 02:00:00+02:00,132,5
2020-03-20 02:00:00+02:00,0,5
2020-03-21 02:00:00+02:00,0,5
2020-03-22 02:00:00+02:00,123,5
2020-03-23 02:00:00+02:00,130,5
2020-03-24 02:00:00+02:00,118,5
2020-03-25 02:00:00+02:00,106,5
2020-03-26 02:00:00+02:00,103,5
2020-03-27 02:00:00+02:00,0,5
2020-03-28 02:00:00+02:00,0,5
2020-03-29 02:00:00+02:00,120,5
2020-03-30 02:00:00+02:00,115,5
2020-03-31 02:00:00+02:00,113,5
2020-04-01 02:00:00+02:00,102,5
2020-04-02 02:00:00+02:00,111,5
2020-04-03 02:00:00+02:00,0,5
2020-04-04 02:00:00+02:00,0,5
2020-04-05 02:00:00+02:00,125,5
2020-04-06 02:00:00+02:00,128,5
2020-04-07 02:00:00+02:00,117,5
2020-04-08 02:00:00+02:00,110,5
2020-04-09 02:00:00+02:00,112,5
2020-04-10 02:00:00+02:00,0,5
2020-04-11 02:00:00+02:00,0,5
2020-04-12 02:00:00+02:00,105,5
2020-04-13 02:00:00+02:00,145,5
2020-04-14 02:00:00+02:00,167,5
2020-04-15 02:00:00+02:00,0,5
2020-04-16 02:00:00+02:00,0,5
2020-04-17 02:00:00+02:00,0,5
2020-04-18 02:00:00+02:00,0,5
2020-04-19 02:00:00+02:00,0,5
2020-04-20 02:00:00+02:00,0,5
2020-04-21 02:00:00+02:00,168,5
2020-04-22 02:00:00+02:00,108,5
2020-04-23 02:00:00+02:00,121,5
2020-04-24 02:00:00+02:00,0,5
2020-04-25 02:00:00+02:00,0,5
2020-04-26 02:00:00+02:00,179,5
2020-04-27 02:00:00+02:00,174,5
2020-04-28 02:00:00+02:00,167,5
2020-04-29 02:00:00+02:00,111,5
2020-04-30 02:00:00+02:00,121,5
2020-05-01 02:00:00+02:00,0,5
2020-05-02 02:00:00+02:00,0,5
2020-05-03 02:00:00+02:00,167,5
2020-05-04 02:00:00+02:00,162,5
2020-05-05 02:00:00+02:00,171,5
2020-05-06 02:00:00+02:00,117,5
2020-05-07 02:00:00+02:00,122,5
2020-05-08 02:00:00+02:00,0,5
2020-05-09 02:00:00+02:00,0,5
2020-05-10 02:00:00+02:00,101,5
2020-05-11 02:00:00+02:00,154,5
2020-05-12 02:00:00+02:00,163,5
2020-05-13 02:00:00+02:00,107,5
2020-05-14 02:00:00+02:00,132,5
2020-05-15 02:00:00+02:00,0,5
2020-05-16 02:00:00+02:00,0,5
2020-05-17 02:00:00+02:00,159,5
2020-05-18 02:00:00+02:00,186,5
2020-05-19 02:00:00+02:00,195,5
2020-05-20 02:00:00+02:00,110,5
2020-05-21 02:00:00+02:00,110,5
2020-05-22 02:00:00+02:00,0,5
2020-05-23 02:00:00+02:00,0,5
2020-05-24 02:00:00+02:00,0,5
2020-05-25 02:00:00+02:00,0,5
2020-05-26 02:00:00+02:00,0,5
2020-05-27 02:00:00+02:00,0,5
2020-05-28 02:00:00+02:00,0,5
2020-05-29 02:00:00+02:00,0,5
2020-05-30 02:00:00+02:00,0,5
2020-05-31 02:00:00+02:00,160,5
2020-06-01 02:00:00+02:00,165,5
2020-06-02 02:00:00+02:00,166,5
2020-06-03 02:00:00+02:00,114,5
2020-06-04 02:00:00+02:00,134,5
2020-06-05 02:00:00+02:00,0,5
2020-06-06 02:00:00+02:00,0,5
2020-06-07 02:00:00+02:00,166,5
2020-06-08 02:00:00+02:00,163,5
2020-06-09 02:00:00+02:00,162,5
2020-06-10 02:00:00+02:00,106,5
2020-06-11 02:00:00+02:00,134,5
2020-06-12 02:00:00+02:00,0,5
2020-06-13 02:00:00+02:00,0,5
2020-06-14 02:00:00+02:00,162,5
2020-06-15 02:00:00+02:00,166,5
2020-06-16 02:00:00+02:00,164,5
2020-06-17 02:00:00+02:00,107,5
2020-06-18 02:00:00+02:00,139,5
2020-06-19 02:00:00+02:00,0,5
2020-06-20 02:00:00+02:00,0,5
2020-06-21 02:00:00+02:00,171,5
2020-06-22 02:00:00+02:00,173,5
2020-06-23 02:00:00+02:00,178,5
2020-06-24 02:00:00+02:00,112,5
2020-06-25 02:00:00+02:00,142,5
2020-06-26 02:00:00+02:00,0,5
2020-06-27 02:00:00+02:00,0,5
2020-06-28 02:00:00+02:00,178,5
2020-06-29 02:00:00+02:00,167,5
2020-06-30 02:00:00+02:00,0,5
2020-07-01 02:00:00+02:00,110,5
2020-07-02 02:00:00+02:00,142,5
2020-07-03 02:00:00+02:00,0,5
2020-07-04 02:00:00+02:00,0,5
2020-07-05 02:00:00+02:00,175,5
2020-07-06 02:00:00+02:00,185,5
2020-07-07 02:00:00+02:00,188,5
2020-07-08 02:00:00+02:00,113,5
2020-07-09 02:00:00+02:00,144,5
2020-07-10 02:00:00+02:00,0,5
2020-07-11 02:00:00+02:00,0,5
2020-07-12 02:00:00+02:00,182,5
2020-07-13 02:00:00+02:00,186,5
2020-07-14 02:00:00+02:00,177,5
2020-07-15 02:00:00+02:00,116,5
2020-07-16 02:00:00+02:00,145,5
2020-07-17 02:00:00+02:00,0,5
2020-07-18 02:00:00+02:00,0,5
2020-07-19 02:00:00+02:00,189,5
2020-07-20 02:00:00+02:00,191,5
2020-07-21 02:00:00+02:00,122,5
2020-07-22 02:00:00+02:00,114,5
2020-07-23 02:00:00+02:00,0,5
2020-07-24 02:00:00+02:00,0,5
2020-07-25 02:00:00+02:00,0,5
2020-07-26 02:00:00+02:00,136,5
2020-07-27 02:00:00+02:00,134,5
2020-07-28 02:00:00+02:00,104,5
2020-07-29 02:00:00+02:00,101,5
2020-07-30 02:00:00+02:00,0,5
2020-07-31 02:00:00+02:00,0,5
2020-08-01 02:00:00+02:00,0,5
2020-08-02 02:00:00+02:00,0,5
2020-08-03 02:00:00+02:00,0,5
2020-08-04 02:00:00+02:00,124,5
2020-08-05 02:00:00+02:00,104,5
2020-08-06 02:00:00+02:00,121,5
2020-08-07 02:00:00+02:00,0,5
2020-08-08 02:00:00+02:00,0,5
2020-08-09 02:00:00+02:00,185,5
2020-08-10 02:00:00+02:00,185,5
2020-08-11 02:00:00+02:00,166,5
2020-08-12 02:00:00+02:00,121,5
2020-08-13 02:00:00+02:00,157,5
2020-08-14 02:00:00+02:00,0,5
2020-08-15 02:00:00+02:00,0,5
2020-08-16 02:00:00+02:00,183,5
2020-08-17 02:00:00+02:00,193,5
2020-08-18 02:00:00+02:00,125,5
2020-08-19 02:00:00+02:00,114,5
2020-08-20 02:00:00+02:00,0,5
2020-08-21 02:00:00+02:00,0,5
2020-08-22 02:00:00+02:00,0,5
2020-08-23 02:00:00+02:00,180,5
2020-08-24 02:00:00+02:00,203,5
2020-08-25 02:00:00+02:00,189,5
2020-08-26 02:00:00+02:00,118,5
2020-08-27 02:00:00+02:00,166,5
2020-08-28 02:00:00+02:00,0,5
2020-08-29 02:00:00+02:00,0,5
2020-08-30 02:00:00+02:00,181,5
2020-08-31 02:00:00+02:00,201,5
2020-09-01 02:00:00+02:00,137,5
2020-09-02 02:00:00+02:00,117,5
2020-09-03 02:00:00+02:00,139,5
2020-09-04 02:00:00+02:00,0,5
2020-09-05 02:00:00+02:00,0,5
2020-09-06 02:00:00+02:00,188,5
2020-09-07 02:00:00+02:00,188,5
2020-09-08 02:00:00+02:00,195,5
2020-09-09 02:00:00+02:00,101,5
2020-09-10 02:00:00+02:00,167,5
2020-09-11 02:00:00+02:00,0,5
2020-09-12 02:00:00+02:00,0,5
2020-09-13 02:00:00+02:00,215,5
2020-09-14 02:00:00+02:00,217,5
2020-09-15 02:00:00+02:00,248,5
2020-09-16 02:00:00+02:00,121,5
2020-09-17 02:00:00+02:00,108,5
2020-09-18 02:00:00+02:00,0,5
2020-09-19 02:00:00+02:00,0,5
2020-09-20 02:00:00+02:00,0,5
2020-09-21 02:00:00+02:00,0,5
2020-09-22 02:00:00+02:00,167,5
2020-09-23 02:00:00+02:00,130,5
2020-09-24 02:00:00+02:00,170,5
2020-09-25 02:00:00+02:00,0,5
2020-09-26 02:00:00+02:00,0,5
2020-09-27 02:00:00+02:00,210,5
2020-09-28 02:00:00+02:00,154,5
2020-09-29 02:00:00+02:00,113,5
2020-09-30 02:00:00+02:00,119,5
2020-10-01 02:00:00+02:00,150,5
2020-10-02 02:00:00+02:00,0,5
2020-10-03 02:00:00+02:00,0,5
2020-10-04 02:00:00+02:00,226,5
2020-10-05 02:00:00+02:00,243,5
2020-10-06 02:00:00+02:00,0,5
2020-10-07 02:00:00+02:00,129,5
2020-10-08 02:00:00+02:00,163,5
2020-10-09 02:00:00+02:00,0,5
2020-10-10 02:00:00+02:00,0,5
2020-10-11 02:00:00+02:00,233,5
2020-10-12 02:00:00+02:00,248,5
2020-10-13 02:00:00+02:00,255,5
2020-10-14 02:00:00+02:00,133,5
2020-10-15 02:00:00+02:00,169,5
2020-10-16 02:00:00+02:00,0,5
2020-10-17 02:00:00+02:00,0,5
2020-10-18 02:00:00+02:00,221,5
2020-10-19 02:00:00+02:00,227,5
2020-10-20 02:00:00+02:00,212,5
2020-10-21 02:00:00+02:00,115,5
2020-10-22 02:00:00+02:00,161,5
2020-10-23 02:00:00+02:00,0,5
2020-10-24 02:00:00+02:00,0,5
2020-10-25 02:00:00+02:00,220,5
2020-10-26 02:00:00+02:00,217,5
2020-10-27 02:00:00+02:00,129,5
2020-10-28 02:00:00+02:00,115,5
2020-10-29 02:00:00+02:00,0,5
2020-10-30 02:00:00+02:00,0,5
2020-10-31 02:00:00+02:00,0,5
2020-11-01 02:00:00+02:00,216,5
2020-11-02 02:00:00+02:00,218,5
2020-11-03 02:00:00+02:00,230,5
2020-11-04 02:00:00+02:00,118,5
2020-11-05 02:00:00+02:00,162,5
2020-11-06 02:00:00+02:00,0,5
2020-11-07 02:00:00+02:00,0,5
2020-11-08 02:00:00+02:00,176,5
2020-11-09 02:00:00+02:00,196,5
2020-11-10 02:00:00+02:00,229,5
2020-11-11 02:00:00+02:00,122,5
2020-11-12 02:00:00+02:00,155,5
2020-11-13 02:00:00+02:00,0,5
2020-11-14 02:00:00+02:00,0,5
2020-11-15 02:00:00+02:00,217,5
2020-11-16 02:00:00+02:00,205,5
2020-11-17 02:00:00+02:00,223,5
2020-11-18 02:00:00+02:00,114,5
2020-11-19 02:00:00+02:00,154,5
2020-11-20 02:00:00+02:00,0,5
2020-11-21 02:00:00+02:00,0,5
2020-11-22 02:00:00+02:00,206,5
2020-11-23 02:00:00+02:00,0,5
2020-11-24 02:00:00+02:00,0,5
2020-11-25 02:00:00+02:00,0,5
2020-11-26 02:00:00+02:00,0,5
2020-11-27 02:00:00+02:00,0,5
2020-11-28 02:00:00+02:00,0,5
2020-11-29 02:00:00+02:00,196,5
2020-11-30 02:00:00+02:00,232,5
2020-12-01 02:00:00+02:00,218,5
2020-12-02 02:00:00+02:00,123,5
2020-12-03 02:00:00+02:00,166,5
2020-12-04 02:00:00+02:00,0,5
2020-12-05 02:00:00+02:00,0,5
2020-12-06 02:00:00+02:00,224,5
2020-12-07 02:00:00+02:00,201,5
2020-12-08 02:00:00+02:00,258,5
2020-12-09 02:00:00+02:00,123,5
2020-12-10 02:00:00+02:00,164,5
2020-12-11 02:00:00+02:00,0,5
2020-12-12 02:00:00+02:00,0,5
2020-12-13 02:00:00+02:00,224,5
2020-12-14 02:00:00+02:00,207,5
2020-12-15 02:00:00+02:00,241,5
2020-12-16 02:00:00+02:00,120,5
2020-12-17 02:00:00+02:00,165,5
2020-12-18 02:00:00+02:00,0,5
2020-12-19 02:00:00+02:00,0,5
2020-12-20 02:00:00+02:00,205,5
2020-12-21 02:00:00+02:00,211,5
2020-12-22 02:00:00+02:00,232,5
2020-12-23 02:00:00+02:00,129,5
2020-12-24 02:00:00+02:00,167,5
2020-12-25 02:00:00+02:00,0,5
2020-12-26 02:00:00+02:00,0,5
2020-12-27 02:00:00+02:00,222,5
2020-12-28 02:00:00+02:00,204,5
2020-12-29 02:00:00+02:00,221,5
2020-12-30 02:00:00+02:00,117,5
2020-12-31 02:00:00+02:00,154,5
2021-01-01 02:00:00+02:00,0,5
2021-01-02 02:00:00+02:00,0,5
2021-01-03 02:00:00+02:00,208,5
2021-01-04 02:00:00+02:00,213,5
2021-01-05 02:00:00+02:00,141,5
2021-01-06 02:00:00+02:00,119,5
2021-01-07 02:00:00+02:00,0,5
2021-01-08 02:00:00+02:00,0,5
2021-01-09 02:00:00+02:00,0,5
2021-01-10 02:00:00+02:00,208,5
2021-01-11 02:00:00+02:00,211,5
2021-01-12 02:00:00+02:00,231,5
2021-01-13 02:00:00+02:00,130,5
2021-01-14 02:00:00+02:00,169,5
2021-01-15 02:00:00+02:00,0,5
2021-01-16 02:00:00+02:00,0,5
2021-01-17 02:00:00+02:00,223,5
2021-01-18 02:00:00+02:00,219,5
2021-01-19 02:00:00+02:00,235,5
2021-01-20 02:00:00+02:00,122,5
2021-01-21 02:00:00+02:00,167,5
2021-01-22 02:00:00+02:00,0,5
2021-01-23 02:00:00+02:00,0,5
2021-01-24 02:00:00+02:00,212,5
2021-01-25 02:00:00+02:00,0,5
2021-01-26 02:00:00+02:00,141,5
2021-01-27 02:00:00+02:00,123,5
2021-01-28 02:00:00+02:00,0,5
2021-01-29 02:00:00+02:00,0,5
2021-01-30 02:00:00+02:00,0,5
2021-01-31 02:00:00+02:00,210,5
2021-02-01 02:00:00+02:00,222,5
2021-02-02 02:00:00+02:00,255,5
2021-02-03 02:00:00+02:00,126,5
2021-02-04 02:00:00+02:00,173,5
2021-02-05 02:00:00+02:00,0,5
2021-02-06 02:00:00+02:00,0,5
2021-02-07 02:00:00+02:00,226,5
2021-02-08 02:00:00+02:00,256,5
2021-02-09 02:00:00+02:00,257,5
2021-02-10 02:00:00+02:00,134,5
2021-02-11 02:00:00+02:00,179,5
2021-02-12 02:00:00+02:00,0,5
2021-02-13 02:00:00+02:00,0,5
2021-02-14 02:00:00+02:00,219,5
2021-02-15 02:00:00+02:00,207,5
2021-02-16 02:00:00+02:00,219,5
2021-02-17 02:00:00+02:00,126,5
2021-02-18 02:00:00+02:00,169,5
2021-02-19 02:00:00+02:00,0,5
2021-02-20 02:00:00+02:00,0,5
2021-02-21 02:00:00+02:00,212,5
2021-02-22 02:00:00+02:00,215,5
2021-02-23 02:00:00+02:00,238,5
2021-02-24 02:00:00+02:00,139,5
2021-02-25 02:00:00+02:00,180,5
2021-02-26 02:00:00+02:00,0,5
2021-02-27 02:00:00+02:00,0,5
2021-02-28 02:00:00+02:00,205,5
2021-03-01 02:00:00+02:00,107,5
2021-03-02 02:00:00+02:00,221,5
2021-03-03 02:00:00+02:00,117,5
2021-03-04 02:00:00+02:00,154,5
2021-03-05 02:00:00+02:00,0,5
2021-03-06 02:00:00+02:00,0,5
2021-03-07 02:00:00+02:00,198,5
2021-03-08 02:00:00+02:00,209,5
2021-03-09 02:00:00+02:00,226,5
2021-03-10 02:00:00+02:00,127,5
2021-03-11 02:00:00+02:00,146,5
2021-03-12 02:00:00+02:00,0,5
2021-03-13 02:00:00+02:00,0,5
2021-03-14 02:00:00+02:00,218,5
2021-03-15 02:00:00+02:00,219,5
2021-03-16 02:00:00+02:00,243,5
2021-03-17 02:00:00+02:00,119,5
2021-03-18 02:00:00+02:00,157,5
2021-03-19 02:00:00+02:00,0,5
2021-03-20 02:00:00+02:00,0,5
2021-03-21 02:00:00+02:00,197,5
2021-03-22 02:00:00+02:00,225,5
2021-03-23 02:00:00+02:00,236,5
2021-03-24 02:00:00+02:00,102,5
2021-03-25 02:00:00+02:00,148,5
2021-03-26 02:00:00+02:00,0,5
2021-03-27 02:00:00+02:00,0,5
2021-03-28 02:00:00+02:00,102,5
2021-03-29 02:00:00+02:00,0,5
2021-03-30 02:00:00+02:00,153,5
2021-03-31 02:00:00+02:00,126,5
2021-04-01 02:00:00+02:00,180,5
2021-04-02 02:00:00+02:00,0,5
2021-04-03 02:00:00+02:00,0,5
2021-04-04 02:00:00+02:00,235,5
2021-04-05 02:00:00+02:00,248,5
2021-04-06 02:00:00+02:00,254,5
2021-04-07 02:00:00+02:00,118,5
2021-04-08 02:00:00+02:00,177,5
2021-04-09 02:00:00+02:00,0,5
2021-04-10 02:00:00+02:00,0,5
2021-04-11 02:00:00+02:00,173,5
2021-04-12 02:00:00+02:00,198,5
2021-04-13 02:00:00+02:00,226,5
2021-04-14 02:00:00+02:00,117,5
2021-04-15 02:00:00+02:00,154,5
2021-04-16 02:00:00+02:00,0,5
2021-04-17 02:00:00+02:00,0,5
2021-04-18 02:00:00+02:00,215,5
2021-04-19 02:00:00+02:00,239,5
2021-04-20 02:00:00+02:00,205,5
2021-04-21 02:00:00+02:00,105,5
2021-04-22 02:00:00+02:00,151,5
2021-04-23 02:00:00+02:00,0,5
2021-04-24 02:00:00+02:00,0,5
2021-04-25 02:00:00+02:00,0,5
2021-04-26 02:00:00+02:00,244,5
2021-04-27 02:00:00+02:00,153,5
2021-04-28 02:00:00+02:00,127,5
2021-04-29 02:00:00+02:00,0,5
2021-04-30 02:00:00+02:00,0,5
2021-05-01 02:00:00+02:00,0,5
2021-05-02 02:00:00+02:00,0,5
2021-05-03 02:00:00+02:00,0,5
2021-05-04 02:00:00+02:00,252,5
2021-05-05 02:00:00+02:00,120,5
2021-05-06 02:00:00+02:00,150,5
2021-05-07 02:00:00+02:00,0,5
2021-05-08 02:00:00+02:00,0,5
2021-05-09 02:00:00+02:00,217,5
2021-05-10 02:00:00+02:00,118,5
2021-05-11 02:00:00+02:00,110,5
2021-05-12 02:00:00+02:00,0,5
2021-05-13 02:00:00+02:00,0,5
2021-05-14 02:00:00+02:00,0,5
2021-05-15 02:00:00+02:00,0,5
2021-05-16 02:00:00+02:00,0,5
2021-05-17 02:00:00+02:00,201,5
2021-05-18 02:00:00+02:00,218,5
2021-05-19 02:00:00+02:00,126,5
2021-05-20 02:00:00+02:00,158,5
2021-05-21 02:00:00+02:00,0,5
2021-05-22 02:00:00+02:00,0,5
2021-05-23 02:00:00+02:00,240,5
2021-05-24 02:00:00+02:00,185,5
2021-05-25 02:00:00+02:00,218,5
2021-05-26 02:00:00+02:00,134,5
2021-05-27 02:00:00+02:00,162,5
2021-05-28 02:00:00+02:00,0,5
2021-05-29 02:00:00+02:00,0,5
2021-05-30 02:00:00+02:00,215,5
2021-05-31 02:00:00+02:00,209,5
2021-06-01 02:00:00+02:00,231,5
2021-06-02 02:00:00+02:00,124,5
2021-06-03 02:00:00+02:00,156,5
2021-06-04 02:00:00+02:00,0,5
2021-06-05 02:00:00+02:00,0,5
2021-06-06 02:00:00+02:00,230,5
2021-06-07 02:00:00+02:00,213,5
2021-06-08 02:00:00+02:00,236,5
2021-06-09 02:00:00+02:00,119,5
2021-06-10 02:00:00+02:00,169,5
2021-06-11 02:00:00+02:00,0,5
2021-06-12 02:00:00+02:00,0,5
2021-06-13 02:00:00+02:00,235,5
2021-06-14 02:00:00+02:00,236,5
2021-06-15 02:00:00+02:00,246,5
2021-06-16 02:00:00+02:00,126,5
2021-06-17 02:00:00+02:00,145,5
2021-06-18 02:00:00+02:00,0,5
2021-06-19 02:00:00+02:00,0,5
2021-06-20 02:00:00+02:00,236,5
2021-06-21 02:00:00+02:00,191,5
2021-06-22 02:00:00+02:00,208,5
2021-06-23 02:00:00+02:00,123,5
2021-06-24 02:00:00+02:00,166,5
2021-06-25 02:00:00+02:00,0,5
2019-09-26 02:00:00+02:00,104,6
2019-09-27 02:00:00+02:00,0,6
2019-09-28 02:00:00+02:00,0,6
2019-09-29 02:00:00+02:00,153,6
2019-09-30 02:00:00+02:00,160,6
2019-10-01 02:00:00+02:00,151,6
2019-10-02 02:00:00+02:00,118,6
2019-10-03 02:00:00+02:00,158,6
2019-10-04 02:00:00+02:00,0,6
2019-10-05 02:00:00+02:00,0,6
2019-10-06 02:00:00+02:00,210,6
2019-10-07 02:00:00+02:00,215,6
2019-10-08 02:00:00+02:00,175,6
2019-10-09 02:00:00+02:00,125,6
2019-10-10 02:00:00+02:00,145,6
2019-10-11 02:00:00+02:00,0,6
2019-10-12 02:00:00+02:00,0,6
2019-10-13 02:00:00+02:00,189,6
2019-10-14 02:00:00+02:00,213,6
2019-10-15 02:00:00+02:00,165,6
2019-10-16 02:00:00+02:00,0,6
2019-10-17 02:00:00+02:00,134,6
2019-10-18 02:00:00+02:00,0,6
2019-10-19 02:00:00+02:00,0,6
2019-10-20 02:00:00+02:00,202,6
2019-10-21 02:00:00+02:00,200,6
2019-10-22 02:00:00+02:00,170,6
2019-10-23 02:00:00+02:00,125,6
2019-10-24 02:00:00+02:00,159,6
2019-10-25 02:00:00+02:00,0,6
2019-10-26 02:00:00+02:00,0,6
2019-10-27 02:00:00+02:00,152,6
2019-10-28 02:00:00+02:00,182,6
2019-10-29 02:00:00+02:00,163,6
2019-10-30 02:00:00+02:00,138,6
2019-10-31 02:00:00+02:00,157,6
2019-11-01 02:00:00+02:00,0,6
2019-11-02 02:00:00+02:00,0,6
2019-11-03 02:00:00+02:00,203,6
2019-11-04 02:00:00+02:00,210,6
2019-11-05 02:00:00+02:00,169,6
2019-11-06 02:00:00+02:00,0,6
2019-11-07 02:00:00+02:00,106,6
2019-11-08 02:00:00+02:00,0,6
2019-11-09 02:00:00+02:00,0,6
2019-11-10 02:00:00+02:00,178,6
2019-11-11 02:00:00+02:00,202,6
2019-11-12 02:00:00+02:00,188,6
2019-11-13 02:00:00+02:00,118,6
2019-11-14 02:00:00+02:00,136,6
2019-11-15 02:00:00+02:00,0,6
2019-11-16 02:00:00+02:00,0,6
2019-11-17 02:00:00+02:00,198,6
2019-11-18 02:00:00+02:00,198,6
2019-11-19 02:00:00+02:00,193,6
2019-11-20 02:00:00+02:00,133,6
2019-11-21 02:00:00+02:00,146,6
2019-11-22 02:00:00+02:00,0,6
2019-11-23 02:00:00+02:00,0,6
2019-11-24 02:00:00+02:00,175,6
2019-11-25 02:00:00+02:00,147,6
2019-11-26 02:00:00+02:00,162,6
2019-11-27 02:00:00+02:00,130,6
2019-11-28 02:00:00+02:00,104,6
2019-11-29 02:00:00+02:00,0,6
2019-11-30 02:00:00+02:00,0,6
2019-12-01 02:00:00+02:00,201,6
2019-12-02 02:00:00+02:00,192,6
2019-12-03 02:00:00+02:00,202,6
2019-12-04 02:00:00+02:00,120,6
2019-12-05 02:00:00+02:00,204,6
2019-12-06 02:00:00+02:00,0,6
2019-12-07 02:00:00+02:00,0,6
2019-12-08 02:00:00+02:00,194,6
2019-12-09 02:00:00+02:00,191,6
2019-12-10 02:00:00+02:00,213,6
2019-12-11 02:00:00+02:00,0,6
2019-12-12 02:00:00+02:00,153,6
2019-12-13 02:00:00+02:00,0,6
2019-12-14 02:00:00+02:00,0,6
2019-12-15 02:00:00+02:00,196,6
2019-12-16 02:00:00+02:00,189,6
2019-12-17 02:00:00+02:00,189,6
2019-12-18 02:00:00+02:00,135,6
2019-12-19 02:00:00+02:00,149,6
2019-12-20 02:00:00+02:00,0,6
2019-12-21 02:00:00+02:00,0,6
2019-12-22 02:00:00+02:00,162,6
2019-12-23 02:00:00+02:00,178,6
2019-12-24 02:00:00+02:00,178,6
2019-12-25 02:00:00+02:00,122,6
2019-12-26 02:00:00+02:00,127,6
2019-12-27 02:00:00+02:00,0,6
2019-12-28 02:00:00+02:00,0,6
2019-12-29 02:00:00+02:00,147,6
2019-12-30 02:00:00+02:00,126,6
2019-12-31 02:00:00+02:00,148,6
2020-01-01 02:00:00+02:00,109,6
2020-01-02 02:00:00+02:00,122,6
2020-01-03 02:00:00+02:00,0,6
2020-01-04 02:00:00+02:00,0,6
2020-01-05 02:00:00+02:00,134,6
2020-01-06 02:00:00+02:00,155,6
2020-01-07 02:00:00+02:00,0,6
2020-01-08 02:00:00+02:00,107,6
2020-01-09 02:00:00+02:00,107,6
